"row_id" "bdmId" "NInCat" "hostFlag" "x" "y" "z" "np" "Mvir" "Mtot" "Rvir" "conc"
"14318" 14318 41605358136 5358136 -1 20.5778007507324 200.860504150391 100.781097412109 51 6911000064 8129999872 0.0417000018060207 24.2099990844727
"14319" 14319 41605360866 5360866 -1 21.4461002349854 201.798706054688 101.335098266602 32 4.336e+09 4.336e+09 0.0337999984622002 11.2700004577637
"14320" 14320 41605354136 5354136 41605355246 20.2334995269775 201.483901977539 101.014999389648 293 39700000768 61519998976 0.0795999988913536 19.3600006103516
"14321" 14321 41605354086 5354086 -1 19.7779006958008 202.020294189453 100.709396362305 79 10700000256 10840000512 0.0458999983966351 18.0900001525879
"14322" 14322 41603583916 3583916 -1 19.5641002655029 202.69709777832 99.6952972412109 2932 397300006912 407200006144 0.153799995779991 6.9060001373291
"14323" 14323 41603583936 3583936 41603583916 19.5713005065918 202.743103027344 99.7104034423828 206 27910000640 87259996160 0.0483999997377396 15.6800003051758
"14324" 14324 41605354116 5354116 -1 19.8327007293701 201.306701660156 100.448600769043 93 12600000512 23709999104 0.0456000007688999 12.7799997329712
"14325" 14325 41605354916 5354916 41605354739 19.8988990783691 201.370697021484 100.540603637695 67 9079000064 2.832e+10 0.00559999980032444 2.53399991989136
"14326" 14326 41603583286 3583286 -1 20.5566005706787 202.782196044922 98.6065979003906 38 5149000192 5149000192 0.0357000008225441 5.4980001449585
"14327" 14327 41603583606 3583606 -1 20.8003997802734 202.822906494141 98.2512969970703 40 5420000256 5555999744 0.0366999991238117 10.8999996185303
"14328" 14328 41603161456 3161456 -1 17.5303001403809 199.622100830078 96.6360015869141 21 2846000128 2846000128 0.0294000003486872 5.76200008392334
"14329" 14329 41603162296 3162296 -1 20 196.026306152344 97.3830032348633 26 3523000064 3523000064 0.0315999984741211 7.91900014877319
"14330" 14330 41603163556 3163556 -1 22.1532001495361 195.475692749023 97.5626983642578 128 17340000256 17479999488 0.0538999997079372 7.9210000038147
"14331" 14331 41603173476 3173476 -1 18.0438995361328 191.795501708984 97.431396484375 47 6368999936 6368999936 0.0384999997913837 14.8599996566772
"14332" 14332 41603176346 3176346 -1 17.0788993835449 189.537902832031 97.5419006347656 34 4607000064 4607000064 0.0344999991357327 10.0500001907349
"14333" 14333 41603165086 3165086 -1 17.6574993133545 191.348297119141 97.4891967773438 73 9891999744 10570000384 0.0456000007688999 3.3659999370575
"14334" 14334 41603165106 3165106 41603163927 18.3351993560791 190.92170715332 97.6224975585938 67 9079000064 2.832e+10 0.0485000014305115 14.75
"14335" 14335 41603163546 3163546 41603163927 18.3645992279053 190.999298095703 97.5870971679688 57 7724000256 9484999680 0.010499999858439 2.1489999294281
"14336" 14336 41603153596 3153596 -1 19.3883991241455 190.772598266602 95.879997253418 26 3523000064 3659000064 0.0320000015199184 7.92799997329712
"14337" 14337 41603156726 3156726 -1 19.1432991027832 190.549896240234 96.8738021850586 21 2846000128 2846000128 0.0294000003486872 8.83399963378906
"14338" 14338 41603153156 3153156 41603151510 20.3754997253418 189.94970703125 95.7405014038086 50 6775000064 7182000128 0.0240000002086163 10.0799999237061
"14339" 14339 41603153696 3153696 -1 20.391300201416 190.863403320312 96.0783004760742 23 3.116e+09 3.116e+09 0.0303000006824732 16.8700008392334
"14340" 14340 41603154696 3154696 -1 21.4437007904053 189.644500732422 97.6042022705078 197 26690000896 28459999232 0.0632999986410141 14.3299999237061
"14341" 14341 41603153186 3153186 41603154711 22.7334003448486 189.630599975586 97.4217987060547 70 9484999680 14360000512 0.0487999990582466 27.2600002288818
"14342" 14342 41603156756 3156756 -1 22.7863998413086 189.787902832031 97.1121978759766 69 9349999616 13420000256 0.0493000000715256 13.3400001525879
"14343" 14343 41603148166 3148166 -1 22.7810001373291 189.883605957031 95.6332015991211 73 9891999744 9891999744 0.044599998742342 9.27099990844727
"14344" 14344 41603147616 3147616 -1 22.4454002380371 190.312103271484 95.2004013061523 32 4.336e+09 4.336e+09 0.0337999984622002 19.2399997711182
"14345" 14345 41603150446 3150446 41603151510 20.3222007751465 189.892105102539 95.5268020629883 23 3.116e+09 23310000128 0.0458000004291534 12.1000003814697
"14346" 14346 41603153566 3153566 -1 22.8603000640869 188.300994873047 97.0029983520508 152 20600000512 20999999488 0.0571999996900558 12.0600004196167
"14347" 14347 41603156116 3156116 41603156118 22.6009998321533 188.237503051758 96.7976989746094 32 4.336e+09 14629999616 0.016100000590086 2.22399997711182
"14348" 14348 41603155116 3155116 41603156118 22.6569995880127 188.292495727539 96.8852005004883 49 6.64e+09 166799998976 0.09740000218153 122.900001525879
"14349" 14349 41603170646 3170646 -1 20.0771007537842 189.404602050781 98.0753021240234 48 6.504e+09 6.64e+09 0.0390000008046627 18.2299995422363
"14350" 14350 41603176116 3176116 -1 21.7369995117188 189.425003051758 98.2902984619141 56 7587999744 8536999936 0.0423999987542629 29.6100006103516
"14351" 14351 41603174056 3174056 -1 22.0316009521484 189.092102050781 98.3486022949219 33 4.472e+09 4878000128 0.0351000018417835 9.66300010681152
"14352" 14352 41603158706 3158706 -1 22.9873008728027 189.00520324707 99.2867965698242 20 2710000128 2846000128 0.0294000003486872 4.05299997329712
"14353" 14353 41603160986 3160986 -1 22.9638996124268 188.441604614258 99.4020004272461 41 5555999744 5961999872 0.0375000014901161 10.7700004577637
"14354" 14354 41605001226 5001226 -1 20.9878005981445 190.702499389648 100.741897583008 73 9891999744 10840000512 0.0458999983966351 28.5699996948242
"14355" 14355 41605001536 5001536 41605001849 21.180700302124 191.003997802734 100.670196533203 43 5826999808 1.016e+10 0.0094999996945262 2.28999996185303
"14356" 14356 41604997526 4997526 -1 21.2488994598389 191.169799804688 100.741996765137 25 3.388e+09 3.388e+09 0.0308999996632338 4.61299991607666
"14357" 14357 41603181976 3181976 -1 21.9314002990723 190.068405151367 99.6958999633789 30 4064999936 4064999936 0.033100001513958 15.8800001144409
"14358" 14358 41604997926 4997926 -1 22.9353008270264 190.232803344727 100.294700622559 39 5285000192 5420000256 0.0364000014960766 9.71300029754639
"14359" 14359 41604997326 4997326 -1 22.6881999969482 190.053695678711 100.708999633789 912 123600003072 127200002048 0.104400001466274 18.0100002288818
"14360" 14360 41604998066 4998066 -1 21.9060001373291 190.330703735352 100.811096191406 42 5690999808 5690999808 0.0370000004768372 15.6999998092651
"14361" 14361 41604996076 4996076 -1 23.3502998352051 191.080993652344 100.629302978516 177 23979999232 25469999104 0.0610000006854534 12.460000038147
"14362" 14362 41603175856 3175856 -1 23.3001003265381 190.738403320312 99.2507019042969 357 48369999872 73310003200 0.0868000015616417 39.560001373291
"14363" 14363 41603153576 3153576 -1 23.4216995239258 189.763198852539 98.8028030395508 202 27370000384 39570001920 0.0706999972462654 17.3299999237061
"14364" 14364 41603181006 3181006 -1 22.4395008087158 189.787796020508 98.0566024780273 43 5826999808 6097999872 0.0381000004708767 10.289999961853
"14365" 14365 41603155196 3155196 -1 22.5421009063721 189.97900390625 98.2623977661133 49 6.64e+09 6775000064 0.0392000004649162 8.93200016021729
"14366" 14366 41603173456 3173456 41603170941 22.7399005889893 190.421600341797 98.3584976196289 50 6775000064 395700011008 0.108499996364117 135.399993896484
"14367" 14367 41603170936 3170936 -1 23.2446002960205 189.978103637695 98.5438003540039 19 2574000128 4743000064 0.0344999991357327 19.3700008392334
"14368" 14368 41603180426 3180426 -1 23.0993995666504 190.680999755859 97.825798034668 47 6368999936 6.504e+09 0.0388000011444092 7.59200000762939
"14369" 14369 41603173756 3173756 -1 23.369499206543 190.465194702148 98.3322982788086 153 20729999360 23850000384 0.0597000010311604 31.7999992370605
"14370" 14370 41603177386 3177386 -1 22.9230003356934 190.783706665039 98.5108032226562 26 3523000064 3523000064 0.0315999984741211 16.2800006866455
"14371" 14371 41603170606 3170606 -1 21.9358997344971 190.959396362305 98.0992965698242 46 6232999936 6911000064 0.0395000018179417 26.2800006866455
"14372" 14372 41603178426 3178426 -1 20.8607997894287 189.744995117188 97.9851989746094 75 1.016e+10 10300000256 0.045099999755621 10.1999998092651
"14373" 14373 41603168056 3168056 -1 21.476900100708 189.790405273438 98.3542022705078 23 3.116e+09 3.252e+09 0.0307000000029802 15.1300001144409
"14374" 14374 41603163906 3163906 41603159642 21.2054004669189 189.811492919922 98.9391021728516 195 26420000768 129099997184 0.0958999991416931 28.5599994659424
"14375" 14375 41603161826 3161826 -1 20.7604007720947 189.65690612793 99.4468002319336 20 2710000128 2710000128 0.0288999993354082 2.88499999046326
"14376" 14376 41603166196 3166196 41603166938 21.3570003509521 190.75390625 98.7550964355469 62 8400999936 1487999991808 0.161699995398521 223.300003051758
"14377" 14377 41603180986 3180986 -1 19.6532001495361 190.124801635742 98.9430999755859 42 5690999808 5690999808 0.0370000004768372 8.00800037384033
"14378" 14378 41603157246 3157246 -1 19.6937999725342 190.046493530273 97.9386978149414 29 3929999872 3929999872 0.0326999984681606 10.9700002670288
"14379" 14379 41603157696 3157696 -1 19.4685001373291 190.737594604492 97.9688034057617 34 4607000064 5555999744 0.0366000011563301 20.3400001525879
"14380" 14380 41603178846 3178846 -1 19.4106006622314 189.686798095703 99.4352035522461 84 11379999744 11649999872 0.0471000000834465 10.4899997711182
"14381" 14381 41603179886 3179886 -1 19.0918998718262 189.761993408203 99.511100769043 52 7046000128 7453000192 0.0405000001192093 30.5699996948242
"14382" 14382 41603180026 3180026 -1 18.3183002471924 190.658996582031 99.340202331543 111 1.504e+10 15719999488 0.0520000010728836 8.76500034332275
"14383" 14383 41603181246 3181246 -1 17.5893001556396 191.33610534668 99.4567031860352 21 2846000128 2846000128 0.0294000003486872 6.11499977111816
"14384" 14384 41603158176 3158176 -1 18.3430995941162 190.690002441406 98.2417984008789 25 3.388e+09 3.388e+09 0.031199999153614 16.5900001525879
"14385" 14385 41603160556 3160556 -1 18.2532997131348 190.9208984375 97.9059982299805 76 10300000256 1.192e+10 0.0474999994039536 22.6800003051758
"14386" 14386 41603160146 3160146 -1 17.3782005310059 191.052703857422 97.6660003662109 35 4743000064 4743000064 0.0348999984562397 18.5499992370605
"14387" 14387 41603178636 3178636 -1 17.0774002075195 190.156799316406 99.1987991333008 24 3.252e+09 3.252e+09 0.0307000000029802 4.51700019836426
"14388" 14388 41603180416 3180416 -1 17.3647003173828 190.242797851562 99.4395980834961 3228 437400010752 441199984640 0.157900005578995 7.13000011444092
"14389" 14389 41603166206 3166206 -1 17.1110000610352 190.004104614258 99.1560974121094 131 17749999616 18429999104 0.0548000000417233 22.1599998474121
"14390" 14390 41603180156 3180156 -1 17.5545997619629 189.9541015625 99.3824996948242 47 6368999936 6368999936 0.0384999997913837 9.4689998626709
"14391" 14391 41603156136 3156136 -1 17.2070007324219 190.314102172852 97.7473983764648 107 14499999744 14629999616 0.0507000014185905 26.2399997711182
"14392" 14392 41603166896 3166896 -1 19.0317001342773 188.764495849609 98.7233963012695 56 7587999744 7724000256 0.0410000011324883 17.4799995422363
"14393" 14393 41603163436 3163436 -1 17.9395999908447 187.597702026367 98.5649032592773 112 15180000256 15180000256 0.0513999983668327 26.1299991607666
"14394" 14394 41603172566 3172566 -1 18.9242992401123 187.780197143555 98.3413009643555 33 4.472e+09 4743000064 0.0348999984562397 4.32000017166138
"14395" 14395 41603181326 3181326 -1 19.2621994018555 188.212799072266 99.4107971191406 130 17620000768 18429999104 0.0549000017344952 21.5200004577637
"14396" 14396 41603179726 3179726 -1 17.4391994476318 189.934997558594 99.6406021118164 54 7317000192 7317000192 0.0403000004589558 15.0900001525879
"14397" 14397 41603180166 3180166 -1 18.0739002227783 191.366302490234 99.6483001708984 50 6775000064 7046000128 0.0397999994456768 8.20699977874756
"14398" 14398 41605014926 5014926 -1 19.4853000640869 192.973693847656 101.170799255371 719 97430003712 114200002560 0.10080000013113 10.1000003814697
"14399" 14399 41605018056 5018056 -1 19.1345996856689 193.211807250977 100.297798156738 19 2574000128 2980999936 0.029899999499321 3.54500007629395
"14400" 14400 41603178446 3178446 -1 18.6040992736816 192.546203613281 99.9423980712891 20 2710000128 2710000128 0.0288999993354082 15.2600002288818
"14401" 14401 41604996316 4996316 -1 18.172700881958 192.334197998047 100.335403442383 44 5961999872 5961999872 0.0375999994575977 9.26500034332275
"14402" 14402 41603175556 3175556 -1 19.3637008666992 191.699005126953 97.9588012695312 24 3.252e+09 3.388e+09 0.031199999153614 11.9200000762939
"14403" 14403 41605009106 5009106 -1 18.2479991912842 194.737106323242 100.876197814941 37 5014000128 5014000128 0.0355000011622906 3.89800000190735
"14404" 14404 41604996936 4996936 -1 19.5046997070312 194.190200805664 100.893997192383 41 5555999744 6097999872 0.0377999991178513 5.66699981689453
"14405" 14405 41605020866 5020866 -1 19.7255992889404 194.057403564453 101.316299438477 25 3.388e+09 3659000064 0.0320000015199184 6.14900016784668
"14406" 14406 41605002116 5002116 41604996474 20.0718002319336 193.690994262695 101.38500213623 84 11379999744 85910003712 0.0617000013589859 17.1800003051758
"14407" 14407 41605018646 5018646 -1 19.6128997802734 193.812194824219 101.545501708984 117 15850000384 16670000128 0.0529999993741512 14.3599996566772
"14408" 14408 41605013856 5013856 -1 20.1623992919922 193.786193847656 100.656402587891 161 21820000256 23439998976 0.0593999996781349 15.960000038147
"14409" 14409 41605016426 5016426 -1 21.3299007415771 193.675796508789 100.496597290039 42 5690999808 5961999872 0.0375999994575977 13.1199998855591
"14410" 14410 41605000236 5000236 -1 19.5849990844727 195.112106323242 100.403396606445 46 6232999936 6232999936 0.0381999984383583 10.0799999237061
"14411" 14411 41603162706 3162706 -1 21.2886009216309 193.645599365234 97.9044036865234 20 2710000128 2710000128 0.0288999993354082 7.94099998474121
"14412" 14412 41603176366 3176366 -1 20.3945999145508 191.783203125 98.2257995605469 54 7317000192 7453000192 0.0405000001192093 21.6499996185303
"14413" 14413 41603164316 3164316 -1 19.7945003509521 191.784301757812 98.8899993896484 22 2980999936 2980999936 0.029899999499321 9.14299964904785
"14414" 14414 41603180036 3180036 -1 21.4379997253418 191.662292480469 98.8181991577148 87 11790000128 11790000128 0.0472000017762184 12.3699998855591
"14415" 14415 41603175826 3175826 -1 20.8271999359131 191.826995849609 98.2511978149414 1315 178200002560 185799999488 0.118299998342991 11.6499996185303
"14416" 14416 41605013416 5013416 -1 20.8670997619629 192.636901855469 100.003898620605 180 24390000640 33059999744 0.066600002348423 53.9799995422363
"14417" 14417 41605009576 5009576 41605006285 20.6051006317139 192.777099609375 100.940498352051 39 5285000192 1703999963136 0.035300001502037 21.8199996948242
"14418" 14418 41605008686 5008686 41605006285 20.3595008850098 193.226501464844 101.165901184082 7583 1027999989760 2502000115712 0.281399995088577 18.0499992370605
"14419" 14419 41604996326 4996326 41605006285 20.1931991577148 193.302398681641 101.166397094727 655 88749998080 801799995392 0.182300001382828 30.3099994659424
"14420" 14420 41605001546 5001546 -1 20.3512992858887 191.842697143555 101.540603637695 455 61650001920 64900001792 0.0833000019192696 13.6400003433228
"14421" 14421 41604996846 4996846 -1 21.4391002655029 192.205993652344 100.878997802734 37 5014000128 5149000192 0.0357999987900257 10.6899995803833
"14422" 14422 41605010036 5010036 -1 21.1474990844727 192.143905639648 100.326599121094 123 16670000128 19110000640 0.0555000007152557 66.1699981689453
"14423" 14423 41603181786 3181786 -1 21.4340991973877 191.55859375 99.8184967041016 94 12739999744 12739999744 0.0483999997377396 17.2299995422363
"14424" 14424 41605008276 5008276 -1 22.3565006256104 192.372497558594 100.284400939941 28 3793999872 4064999936 0.033100001513958 52.2599983215332
"14425" 14425 41605014866 5014866 -1 22.0919990539551 191.896499633789 100.359100341797 28 3793999872 3929999872 0.0326999984681606 12.3000001907349
"14426" 14426 41603175266 3175266 -1 21.621000289917 191.713897705078 98.2360000610352 21 2846000128 2846000128 0.0294000003486872 3.37599992752075
"14427" 14427 41603182326 3182326 -1 21.4962005615234 191.793304443359 98.9887008666992 35 4743000064 5420000256 0.0366000011563301 25.7299995422363
"14428" 14428 41603164726 3164726 -1 22.5196990966797 191.86279296875 99.5261001586914 45 6097999872 6097999872 0.0379999987781048 8.91800022125244
"14429" 14429 41603182646 3182646 -1 23.281400680542 192.04069519043 98.802001953125 43 5826999808 6775000064 0.0392999984323978 12.8999996185303
"14430" 14430 41603164326 3164326 -1 23.2542991638184 193.332901000977 98.7611999511719 30 4064999936 4064999936 0.033100001513958 14.2700004577637
"14431" 14431 41605018606 5018606 41605018607 21.7257995605469 193.546005249023 101.256500244141 81 10979999744 19509999616 0.0351000018417835 10.4300003051758
"14432" 14432 41604997936 4997936 -1 23.5151996612549 194.985992431641 101.286499023438 72 9756000256 9756000256 0.0443000011146069 10.3299999237061
"14433" 14433 41605009586 5009586 -1 24.8852996826172 191.825607299805 100.760696411133 39 5285000192 5420000256 0.0364000014960766 9.56700038909912
"14434" 14434 41605016976 5016976 -1 25.077600479126 191.94140625 100.07740020752 19 2574000128 2710000128 0.0288999993354082 4.43200016021729
"14435" 14435 41603182386 3182386 -1 23.8745002746582 191.891906738281 98.2810974121094 60 8129999872 8265999872 0.0419999994337559 20.6200008392334
"14436" 14436 41603182466 3182466 -1 23.6707000732422 191.885299682617 98.3059997558594 46 6232999936 6.504e+09 0.0388000011444092 11.0200004577637
"14437" 14437 41603182526 3182526 -1 23.993200302124 191.57389831543 97.6957015991211 51 6911000064 7182000128 0.0399999991059303 15.6599998474121
"14438" 14438 41603182586 3182586 -1 24.0928001403809 191.573303222656 98.6195983886719 942 127600001024 1.408e+11 0.107900001108646 10.3800001144409
"14439" 14439 41605010016 5010016 -1 26.5741996765137 191.660903930664 100.800300598145 21 2846000128 2846000128 0.0294000003486872 4.70699977874756
"14440" 14440 41605004806 5004806 -1 28.6917991638184 193.653198242188 101.122497558594 167 22630000640 22759999488 0.0588000006973743 16.3799991607666
"14441" 14441 41604997806 4997806 -1 30.9097003936768 195.141998291016 100.56909942627 50 6775000064 6775000064 0.0392999984323978 6.18400001525879
"14442" 14442 41603164736 3164736 -1 31.2122993469238 193.00439453125 99.5134963989258 52 7046000128 8400999936 0.0421999990940094 10.5500001907349
"14443" 14443 41603166266 3166266 41603168901 27.3882007598877 194.97819519043 99.3363037109375 52 7046000128 39300001792 0.0344999991357327 13.5600004196167
"14444" 14444 41603150976 3150976 -1 30.5006999969482 191.639297485352 95.3093032836914 36 4878000128 5149000192 0.0357999987900257 6.2189998626709
"14445" 14445 41603159696 3159696 -1 23.8826999664307 194.803894042969 95.7330017089844 76 10300000256 10300000256 0.045099999755621 14.0600004196167
"14446" 14446 41603161006 3161006 -1 25.7975997924805 193.783996582031 95.7453002929688 37 5014000128 5149000192 0.0357999987900257 7.45300006866455
"14447" 14447 41603149866 3149866 -1 27.0814990997314 191.534103393555 95.0252990722656 46 6232999936 7317000192 0.0403000004589558 7.11199998855591
"14448" 14448 41603149856 3149856 41603149317 27.0918006896973 191.478607177734 95.1579971313477 42 5690999808 20459999232 0.0549999997019768 26.5499992370605
"14449" 14449 41603148156 3148156 -1 26.4083003997803 189.544097900391 95.124397277832 77 10430000128 10430000128 0.0454000011086464 4.27500009536743
"14450" 14450 41603147656 3147656 -1 25.5291996002197 190.978805541992 95.3955993652344 37 5014000128 5149000192 0.0357999987900257 23.8299999237061
"14451" 14451 41603149796 3149796 -1 25.7661991119385 188.757598876953 95.5463027954102 69 9349999616 9349999616 0.043699998408556 33.439998626709
"14452" 14452 41603149786 3149786 -1 25.8269004821777 188.872100830078 95.6697006225586 595 80620003328 81439997952 0.0900000035762787 10.8400001525879
"14453" 14453 41603170296 3170296 -1 26.4358997344971 187.812805175781 97.5609970092773 109 14769999872 16259999744 0.0526000000536442 19.5699996948242
"14454" 14454 41603182566 3182566 -1 26.8981990814209 188.853698730469 97.3513031005859 130 17620000768 26690000896 0.062100000679493 22.3099994659424
"14455" 14455 41603159126 3159126 -1 24.1679992675781 189.005706787109 97.2838973999023 30 4064999936 4.336e+09 0.0337999984622002 17.9599990844727
"14456" 14456 41603182606 3182606 -1 24.1993007659912 191.404907226562 97.5323028564453 89 12060000256 12600000512 0.048200000077486 17.2800006866455
"14457" 14457 41603181876 3181876 -1 25.2877998352051 190.813400268555 97.4131011962891 74 10030000128 10030000128 0.0447000004351139 18.6499996185303
"14458" 14458 41603151546 3151546 -1 26.9069004058838 190.742904663086 95.8616027832031 31 4200999936 4200999936 0.0333000011742115 13.0799999237061
"14459" 14459 41603157286 3157286 -1 27.94700050354 189.887100219727 96.5775985717773 22 2980999936 2980999936 0.029899999499321 3.99200010299683
"14460" 14460 41603152046 3152046 -1 30.080099105835 190.673095703125 96.9052963256836 20 2710000128 2846000128 0.0294000003486872 8.53600025177002
"14461" 14461 41603157206 3157206 -1 30.660400390625 189.51350402832 97.2546005249023 65 8807999488 8942999552 0.0432000011205673 23.0699996948242
"14462" 14462 41603180296 3180296 41603178683 29.5426006317139 190.161605834961 97.5103988647461 33 4.472e+09 4607000064 0.0271000005304813 33.0699996948242
"14463" 14463 41603182316 3182316 -1 30.2273998260498 189.753997802734 97.3126983642578 37 5014000128 5149000192 0.0355999991297722 5.13000011444092
"14464" 14464 41603181556 3181556 -1 29.6620998382568 189.517196655273 97.4804000854492 26 3523000064 3659000064 0.0318999998271465 5.1560001373291
"14465" 14465 41603180996 3180996 -1 29.3698997497559 189.598693847656 97.1211013793945 37 5014000128 5014000128 0.0355000011622906 20.0799999237061
"14466" 14466 41603150416 3150416 -1 31.2250995635986 190.529205322266 95.0213012695312 59 7994999808 7994999808 0.0414999984204769 7.82200002670288
"14467" 14467 41603155256 3155256 -1 27.9682998657227 190.828094482422 95.3646011352539 60 8129999872 8265999872 0.0419999994337559 8.28600025177002
"14468" 14468 41603147006 3147006 -1 27.5529003143311 188.225494384766 95.2144012451172 35 4743000064 5149000192 0.0357999987900257 6.46400022506714
"14469" 14469 41603154616 3154616 -1 29.8390998840332 187.830093383789 96.1531982421875 18 2439000064 2710000128 0.0288999993354082 7.57800006866455
"14470" 14470 41603149226 3149226 -1 30.290599822998 187.785202026367 95.9887008666992 35 4743000064 4743000064 0.0348999984562397 4.87099981307983
"14471" 14471 41603182166 3182166 -1 29.1657009124756 189.063598632812 96.7435989379883 41 5555999744 5555999744 0.0366999991238117 18.9099998474121
"14472" 14472 41603157716 3157716 -1 27.8442993164062 187.531005859375 97.4318008422852 88 1.192e+10 12060000256 0.0476000010967255 37.3499984741211
"14473" 14473 41603177886 3177886 -1 27.5436992645264 188.435592651367 98.2138977050781 725 98240004096 128899997696 0.104800000786781 20
"14474" 14474 41603174696 3174696 -1 27.9023990631104 188.041595458984 98.1656036376953 41 5555999744 6.64e+09 0.0390000008046627 49.4900016784668
"14475" 14475 41603160956 3160956 -1 27.6935997009277 189.149307250977 98.633903503418 1317 178499993600 213399994368 0.123999997973442 27.6499996185303
"14476" 14476 41603168466 3168466 -1 28.3043003082275 188.5751953125 98.6700973510742 36 4878000128 5690999808 0.0370000004768372 32.0299987792969
"14477" 14477 41603172866 3172866 -1 28.2791004180908 188.812194824219 98.1181030273438 32 4.336e+09 5420000256 0.0364000014960766 31.2800006866455
"14478" 14478 41603176886 3176886 -1 27.6410007476807 188.757202148438 98.1943969726562 431 58399997952 79810002944 0.0894000008702278 31.7199993133545
"14479" 14479 41603175316 3175316 -1 27.4258003234863 189.252807617188 97.8594970703125 60 8129999872 9756000256 0.0443000011146069 33.6500015258789
"14480" 14480 41603163516 3163516 -1 27.4515991210938 189.442398071289 97.8061981201172 53 7182000128 9621000192 0.0439999997615814 11.2299995422363
"14481" 14481 41603155176 3155176 -1 28.4480991363525 189.277893066406 98.6259994506836 155 20999999488 25739999232 0.0612999983131886 34.2900009155273
"14482" 14482 41603158166 3158166 -1 29.0091991424561 189.253295898438 98.8679962158203 40 5420000256 5555999744 0.0366999991238117 3.47499990463257
"14483" 14483 41603168496 3168496 -1 29.184700012207 189.071395874023 99.3946990966797 31 4200999936 4200999936 0.0333000011742115 12.7700004577637
"14484" 14484 41603175526 3175526 -1 29.2805004119873 187.619094848633 98.4274978637695 1989 269500006400 281399984128 0.135900005698204 20.4599990844727
"14485" 14485 41603176816 3176816 -1 28.5431003570557 187.987701416016 98.2946014404297 40 5420000256 7994999808 0.0414999984204769 16.1599998474121
"14486" 14486 41603180696 3180696 41603181129 29.8826007843018 188.447006225586 97.6632995605469 101 13690000384 57180000256 0.061999998986721 13.210000038147
"14487" 14487 41603179596 3179596 -1 30.9304008483887 188.169204711914 98.0268020629883 29 3929999872 3929999872 0.032600000500679 9.50100040435791
"14488" 14488 41603180286 3180286 -1 29.9619007110596 188.562698364258 97.7617034912109 97 13139999744 14229999616 0.0502999983727932 26.3700008392334
"14489" 14489 41603181256 3181256 -1 29.4958000183105 190.019607543945 98.4151000976562 33 4.472e+09 4607000064 0.0344999991357327 13.4099998474121
"14490" 14490 41603152596 3152596 -1 30.8530006408691 190.544296264648 97.7375030517578 58 7858999808 8400999936 0.0421999990940094 42.6800003051758
"14491" 14491 41603179766 3179766 -1 30.0370998382568 190.564300537109 99.3126983642578 176 23850000384 24120000512 0.0599000006914139 12.6700000762939
"14492" 14492 41603158196 3158196 -1 27.9754009246826 189.624298095703 98.8702011108398 102 13820000256 17340000256 0.0538000017404556 22.7900009155273
"14493" 14493 41603179276 3179276 -1 28.0706996917725 189.69450378418 98.8640975952148 85 1.152e+10 1.504e+10 0.0511999987065792 23.6800003051758
"14494" 14494 41603153116 3153116 -1 28.2374000549316 189.576599121094 98.8881988525391 96 13009999872 15180000256 0.0513999983668327 33.6500015258789
"14495" 14495 41603167996 3167996 -1 28.281099319458 189.687393188477 98.9931030273438 79 10700000256 11790000128 0.0471000000834465 13
"14496" 14496 41603170286 3170286 -1 27.8654003143311 189.708892822266 98.3154983520508 49 6.64e+09 9214000128 0.0434000007808208 12.6099996566772
"14497" 14497 41603175836 3175836 -1 28.4950008392334 189.525802612305 98.2473983764648 39 5285000192 5555999744 0.0366999991238117 18.1399993896484
"14498" 14498 41603169536 3169536 -1 28.4808006286621 191.094100952148 99.9760971069336 26 3523000064 4064999936 0.0333000011742115 19.2600002288818
"14499" 14499 41604995296 4995296 -1 27.7374992370605 189.647796630859 100.196296691895 31 4200999936 5555999744 0.0366999991238117 7.34899997711182
"14500" 14500 41604995366 4995366 -1 27.9246006011963 190.021392822266 100.480499267578 282 38209998848 39839997952 0.0707999989390373 28.8799991607666
"14501" 14501 41603178276 3178276 -1 27.5419998168945 189.479598999023 99.8513031005859 73 9891999744 19239999488 0.0555000007152557 98.9400024414062
"14502" 14502 41604995506 4995506 -1 30.890100479126 190.729797363281 100.166801452637 229 31029999616 31439998976 0.0654999986290932 19.7199993133545
"14503" 14503 41603170986 3170986 -1 30.2080993652344 191.02360534668 99.8600006103516 88 1.192e+10 12060000256 0.0476000010967255 12.7799997329712
"14504" 14504 41605016446 5016446 -1 30.1294002532959 191.222900390625 100.17130279541 77 10430000128 11249999872 0.0465000011026859 15.3699998855591
"14505" 14505 41604995856 4995856 -1 30.7322006225586 191.131500244141 100.608200073242 40 5420000256 5420000256 0.0364000014960766 5.43200016021729
"14506" 14506 41604995576 4995576 -1 29.800500869751 190.348205566406 100.847999572754 21 2846000128 2846000128 0.0294000003486872 3.65300011634827
"14507" 14507 41604995706 4995706 -1 30.7721996307373 188.557998657227 101.184303283691 33 4.472e+09 4.472e+09 0.0342000015079975 19.2700004577637
"14508" 14508 41604997776 4997776 -1 31.1597003936768 188.564605712891 100.094902038574 362 49050001408 60430000128 0.0813999995589256 10.1999998092651
"14509" 14509 41604995946 4995946 -1 30.925199508667 188.719604492188 100.575302124023 73 9891999744 10030000128 0.0447000004351139 2.15000009536743
"14510" 14510 41604996176 4996176 -1 31.1021003723145 187.960601806641 100.902099609375 59 7994999808 7994999808 0.0414999984204769 12.210000038147
